Density_composition_average,n_ws^third_composition_average,ThermalExpansionCoefficient_difference,MiracleRadius_composition_average,IonizationEnergy_composition_average,ShearModulus_composition_average,ShearModulus_max_value,FirstIonizationEnergy_composition_average,NdValence_composition_average,IsNonmetal_composition_average,BCCfermi_composition_average,MendeleevNumber_arithmetic_average,IonicRadii_difference,GSbandgap_difference,BulkModulus_composition_average,Electronegativity_difference,BCCenergy_pa_composition_average,AtomicVolume_composition_average,HeatCapacityMolar_difference,ElectronAffinity_composition_average,HF,LF
-0.264154511,-0.849758602,0.622591469,-0.631512299,0.943847085,0.276668841,2.09327394,0.937527637,-0.855831868,0.845684376,-0.348003237,0.57304918,0.319180595,-0.362604448,0.014147722,0.729723226,-0.092924486,1.174464365,-0.135610004,-0.441705049,4.605111,3.4834
-0.336172863,-1.184158301,0.622591469,-0.921320754,1.184919509,0.226109286,2.09327394,1.180461329,-0.592788287,1.116107613,-0.224726402,0.613092731,0.319180595,-0.063392594,-0.094526368,0.332369819,-0.193111857,1.44268278,-0.018277617,0.487836061,2.794234,1.6578
-0.730011206,-0.945914613,-0.715620268,0.494189962,-0.245042696,-0.830974339,-1.092750916,-0.240127324,-1.083329019,1.278361555,0.929680086,-0.13629373,1.908227119,0.00947581,-0.872575845,0.30966391,0.517809631,-0.967689901,0.279134476,0.703990178,2.905803,0.0016
-0.298978686,-0.310107519,2.508752952,-1.205654668,1.205825958,0.48112946,0.529944974,1.214648327,-0.205840007,0.536629249,-0.708395356,1.236628031,0.443324855,-0.362604448,0.248293303,0.752429135,-0.331691379,0.867813562,0.004168579,0.709031887,1.736678,1.6068
-0.262096636,0.347040323,-0.620446128,1.801920674,-1.400308749,-0.5266836,-0.499081688,-1.393308065,-0.230214702,-0.506431807,-0.561750318,-0.685462434,1.659938599,-0.362604448,-0.496656133,-0.133101315,0.807399051,-0.966169104,-0.050416488,-0.327530913,1.863558,1.6906
0.004608324,-0.915007324,-0.690103913,1.679770003,-1.165840494,-0.277463885,-0.578237585,-1.178738953,0.708211046,-1.317701517,0.032551383,-1.738035784,-0.326369556,-0.362604448,-0.253368694,-0.235277905,0.329566785,-0.967044756,-0.293498585,0.165018944,2.214371,1.3533
1.719754575,1.423644234,-0.788630567,0.522931296,-0.733903537,2.350824036,3.062933679,-0.756981947,-0.127840984,-1.317701517,1.683280588,-0.937164757,0.890244189,0.620151728,3.38055036,-0.269336768,-0.943249894,-0.971299391,1.21562547,-0.859546263,0.117981,0.0
-0.367171682,-0.354260789,0.571186258,-0.27772016,0.338451429,-0.830974339,-1.092750916,0.342247025,0.379152667,0.536629249,0.518836759,1.442566295,0.592297966,3.788315175,-0.997768397,0.196134365,0.604689879,0.868417515,-0.450621955,-0.35140058,0.309924,0.1269
-1.072348436,0.731320954,-0.736107852,-1.178555696,0.330672286,-0.754061588,-0.972038173,0.334709904,-1.083329019,0.629345787,-1.115526688,-1.829563902,0.269522891,-0.362604448,-0.96014222,-0.269336768,1.03008604,0.963884297,-0.279979853,-1.081548815,2.792378,2.1487
-0.434935863,-1.016886907,2.525888022,-1.821084192,1.973530207,-0.807742872,-1.037341788,1.974518103,-0.325005182,0.845684376,-1.389157371,1.511212383,1.635109748,0.409284753,-0.644310372,0.990841179,1.244098602,1.175911337,0.655873465,2.112853777,6.153612,5.1981
0.386102873,0.986821212,-0.808559399,0.787351572,-0.765409069,0.379468084,0.450789077,-0.764927336,0.964145341,-1.317701517,0.58856084,-0.84563664,0.021234372,-0.362604448,-0.026328923,-0.292042677,-0.919672953,-0.970433552,-0.512859134,-1.445304975,0.382176,0.0
-0.952958335,-1.071604256,2.508752952,-1.072212759,1.384600405,-0.502788377,0.529944974,1.388092256,-0.878581583,0.629345787,-2.287775299,-1.514935998,0.716442226,-0.362604448,-0.685642157,1.899077537,1.204449387,0.963026745,0.004168579,1.731586686,5.125046,4.1367
0.133201992,-1.287366571,-0.669430078,-1.587503824,-0.311593271,-0.730166364,-0.815705276,-0.306788634,1.402889847,1.00021194,-0.072607262,-1.440569403,0.915073041,-0.362604448,-0.811836445,0.321016864,1.181383483,-0.966885345,2.697201921,1.680345351,3.705426,2.50715
-0.957021766,-0.837591923,0.614955187,-0.932201402,1.152302671,-0.560019571,0.450789077,1.155184211,-0.956580606,1.463794632,-0.146820641,0.407154467,1.386821228,0.685281895,-0.691872466,0.468605273,0.143148773,1.235956094,-0.078729303,0.22603199,4.2307114,2.4899
0.022777417,-0.435208452,-0.700533956,0.108234901,-0.4213556,0.709947561,1.182981124,-0.41612348,-0.230214702,0.536629249,1.462450728,0.733223385,1.560623192,-0.362604448,0.107317303,-0.598572448,-0.75715676,-0.970910282,-0.325382385,0.638908201,1.45606,0.2101
-0.998530417,-0.4867206,0.629110245,-0.93055904,1.135258011,-0.740300499,-0.756338354,1.137729389,-1.083329019,1.463794632,0.05384021,1.167981943,1.41165008,2.536655242,-0.726566733,0.729723226,0.472559311,0.867484724,1.873452046,-0.193036529,5.218945,3.4604
-1.098867028,-1.149902723,2.487706616,-1.026226624,1.296258504,-0.711871584,-0.578237585,1.298344582,-1.083329019,0.629345787,-2.226369044,-1.206028602,0.741271078,-0.362604448,-0.846408549,1.899077537,1.456930742,0.963110225,0.118950261,1.762339019,8.997996,6.8677
0.45829581,0.710716094,-0.793100586,1.01153398,-0.433920306,-0.491960854,-0.716760405,-0.433596966,1.646636794,-1.317701517,0.01889123,-0.456642141,-0.624315779,-0.362604448,-0.501786975,-0.34880745,0.824523536,-0.970213504,-0.61106124,-1.410159452,0.658896,0.2186
-0.897448792,-0.875858091,0.602290135,-0.632470344,0.722741131,-0.799611858,-1.009637224,0.723604162,-0.400837566,0.629345787,-0.710813756,-0.204939818,0.368838299,-0.362604448,-0.884889866,1.104370723,0.64783732,0.960031333,-0.182798029,0.236115407,4.927638,3.4579
-0.721250049,-0.882887984,0.615327689,-0.843127418,0.921401014,-0.246771261,0.450789077,0.925180223,-0.742083292,0.97294237,-0.266621802,0.092526564,0.468153706,-0.362604448,-0.23317229,0.457252318,-0.26152143,1.300379858,-0.214681829,0.226519301,2.326573,0.9257
0.055615877,0.949732465,-0.386515169,0.702564636,0.25397479,-0.186923389,0.272688308,0.21836632,-0.827394724,0.304837903,-0.041111627,-1.051574904,1.064046153,-0.362604448,-0.135786892,0.865958679,-0.720780904,0.642222641,0.08655632,-1.069357711,3.314516,2.2255
-0.673742774,-0.622123963,0.600241377,-0.544603979,0.433815397,-0.297598811,-0.142880151,0.43742271,-0.595835124,0.536629249,-0.048529821,0.984925708,0.468153706,-0.362604448,-0.284336992,0.389134591,0.496987501,0.867587376,-0.12668254,0.21218298,0.533331,0.0
0.096165512,0.09119665,-0.819175692,2.486922475,-1.758189878,-0.484991413,-0.736549379,-1.750890643,0.054156737,-1.317701517,-0.290336226,-1.085897948,0.095720927,-0.362604448,-0.557656147,-0.473689949,0.708458409,-0.965639596,-0.649321801,-1.321319381,0.421631,0.0155
-0.95643451,-1.201414871,2.520114248,-0.569239408,1.105037427,-0.702910875,-0.439714765,1.097832103,-1.015079873,0.629345787,-2.224260521,-0.969199598,0.244694039,-0.362604448,-0.983915123,1.899077537,1.128929434,0.96427578,-0.028990574,1.485304436,5.869486,4.7841
-0.941565146,-0.739866018,0.608995163,-0.843588509,0.988319331,-0.538393618,0.529944974,0.992554805,-0.897194986,1.337362988,-0.145175433,-0.262144891,1.386821228,0.685281895,-0.682143856,1.104370723,0.295079587,1.077111399,-0.078729303,0.213057814,3.696899,2.50545
-0.932989938,0.753986299,-0.747282898,-2.782322151,1.352900394,-0.830974339,-1.092750916,1.354998993,-0.514586141,1.927377323,-0.061066427,2.060381088,3.373129383,4.016593185,-0.944464646,-1.154867218,0.817774311,1.178369748,3.116282598,0.202141402,4.882957,3.9619
-0.579434601,-0.684919726,0.621846466,-0.799170083,0.780079903,0.600249994,1.182981124,0.783217768,-0.514586141,0.845684376,0.001944572,0.527285121,0.269522891,-0.362604448,-0.085618656,0.332369819,-0.504816157,1.174034139,-0.018277617,0.285612018,0.3659695,0.1346
-0.934262367,-0.597103777,0.626130233,-0.392685497,0.181826705,-0.583488094,0.411211128,0.186441999,-0.888331461,0.304837903,-0.618406968,-0.244983369,1.163361561,0.135867024,-0.479797651,1.104370723,0.560832349,0.638023518,0.410240664,0.274629043,3.799254,3.3853
0.552012817,1.423644234,-0.386515169,-0.289011399,0.703341891,0.261112055,0.272688308,0.667012328,0.025719593,0.304837903,0.415129871,0.298464828,0.989559597,-0.362604448,0.455970253,0.059898911,-1.100743109,0.637646348,-0.18968493,-0.802800888,1.73388127,0.48575
-0.031004649,-0.595632001,0.573607518,-0.095007392,0.766790532,-0.476279613,-0.716760405,0.769980917,0.622899614,0.304837903,-0.560442872,1.248069046,-0.549829223,-0.362604448,-0.638609436,0.298310955,1.242590451,0.638195704,-0.358796609,-0.371169937,0.456701,0.0
-0.711351165,-0.875514676,2.490314126,-1.651829668,1.697208538,-0.089849043,0.450789077,1.698513844,-0.65677186,0.845684376,-1.437373599,-0.142014237,0.145378631,-0.362604448,-0.469006594,1.717430265,0.372742687,1.174991325,0.034777027,1.414661935,2.634706,1.2082
-0.496713528,-0.678051439,0.621846466,-0.823121195,0.865326353,0.351341415,1.182981124,0.870196544,-0.400837566,0.845684376,-0.141259962,0.298464828,0.269522891,-0.362604448,-0.028609297,0.332369819,-0.27561655,1.174002452,-0.018277617,0.300255986,2.251872,0.5384
-1.129972906,-1.203475357,0.478247127,0.954051311,-0.324477477,-0.806705753,-1.06702525,-0.319456158,-1.083329019,0.304837903,-1.494316243,-1.051574904,-1.394010189,-0.362604448,-0.971259045,1.286017995,1.145586918,0.642898058,-0.758747005,-0.017078796,3.792842,2.396
0.075416482,-0.348373686,0.608995163,-0.098600059,0.48358108,-0.180389539,-0.222036048,0.486016871,0.196342456,0.304837903,-0.402362751,-0.571052288,0.219865187,-0.362604448,0.193014585,1.081664814,0.273109118,0.638211133,-0.347190905,-0.327238034,0.108029,0.0212
-0.727043964,-1.368314234,2.492362885,-1.844636119,2.333558704,-0.781970463,-0.98193266,2.333820324,-0.65677186,1.116107613,-2.178307977,0.046762505,-1.096063966,-0.362604448,-0.878903884,1.819606856,1.400985992,1.445128403,0.05518266,2.304282979,4.425961,2.8927
-0.565949374,-1.077270593,2.519741747,-2.221866132,2.378288781,-0.471612577,-0.162669126,2.389014152,-0.87005044,1.116107613,-2.103189399,0.069644534,0.294351743,-0.362604448,-0.420548639,1.354135722,0.501724326,1.443846034,0.030950971,2.289639011,3.625223,3.2301
-0.297619001,-1.205535843,0.592605096,-0.339308734,-0.319858611,-0.757795217,-0.995784942,-0.315043794,0.281653888,0.629345787,-0.772864181,0.252700769,0.319180595,0.32222958,-0.879416968,1.206547314,1.19753598,-0.322830984,2.574768127,0.434101852,4.312155,3.1515
1.637597509,-0.650578293,-0.754360427,0.321741956,-0.076922434,0.020293004,0.114376514,-0.081345801,2.215379672,0.845684376,0.753511835,1.076453826,-1.344352485,-0.362604448,0.408082392,-1.381926307,-0.015011842,-0.970672697,-0.723674824,1.501158972,1.120346,0.6743
-0.821346739,-0.904704894,0.571186258,-0.81354075,0.994330487,-0.830974339,-1.092750916,0.997057566,-0.514586141,1.38653085,0.197813322,1.465448325,1.386821228,0.685281895,-0.96641325,0.196134365,0.554854296,1.174903851,-0.078729303,0.218981965,3.799576,2.6875
-1.200438532,-0.169798237,-0.821783203,-1.201548763,0.561777681,-0.778703537,-1.009637224,0.565572131,-1.083329019,0.845684376,-1.183786205,-0.021883583,0.269522891,4.701427213,-0.935058102,1.104370723,0.941019158,1.176073663,-0.210855773,-0.06828387,5.722016,4.2653
-1.026707142,0.751925813,-0.376643878,0.6436449,0.061416672,-0.81155947,-1.06702525,0.065736278,-1.083329019,0.629345787,-0.224699952,-0.433760111,2.18134449,0.889055485,-0.863682385,0.831899816,0.460527263,0.319704531,1.901764861,-0.803840609,4.310133,3.1433
-0.592744435,-0.760470877,0.589997585,0.678955682,-0.232759983,-0.625091385,-0.736549379,-0.227957359,-0.108341228,0.073046557,-0.381856659,-0.250703877,0.319180595,-0.362604448,-0.699202241,1.286017995,0.763119033,0.411269569,-0.45419294,0.189840469,1.950571,1.2205
-0.538638071,-1.272158222,0.606015151,-0.770428748,1.023421243,-0.258484606,0.411211128,1.026428999,-0.059591839,0.845684376,-0.224202142,1.305274119,0.095720927,-0.063392594,-0.299403751,0.048545957,0.469853502,1.174632379,-0.3218114,0.708212522,2.155486,1.1892
-0.92001448,-0.597005658,0.619983958,0.097559548,-0.424909465,-0.672668482,-0.499081688,-0.413832704,-1.037829589,-0.019669981,-1.421159295,-1.097338963,-0.078081036,-0.362604448,-0.772011336,1.104370723,0.68131137,0.31636845,-0.210855773,-0.110751376,7.180024,5.388
-0.872636324,-1.147842237,2.520114248,-2.063788793,2.256107604,-0.541493661,-0.162669126,2.243893549,-0.924081013,1.062022966,-2.238978556,-0.965767294,0.294351743,-0.362604448,-0.808155269,1.774195038,0.798301375,1.390488762,0.030950971,2.31594934,3.153927,2.1722
-0.536761995,-1.126207134,2.50577294,-2.193124798,2.475649627,-0.450144212,0.411211128,2.475944346,-0.315526134,1.116107613,-1.97385797,1.236628031,-0.078081036,-0.362604448,-0.514614081,0.661605499,1.161619548,1.443958011,0.05518266,2.602653822,2.430621,2.3516
1.219010079,0.901654459,-0.817871937,1.356429992,-1.093883414,0.189550838,-0.222036048,-1.115238979,1.305391068,-1.317701517,0.432054749,-0.47952417,-0.698802335,-0.362604448,0.438867445,-0.575866539,-0.668656764,-0.969897635,-0.658249265,-0.574477023,0.09860657,0.0
-0.367193195,1.164611714,-0.415756538,-0.179178442,0.835830433,-0.542951554,-0.736549379,0.838655184,0.379152667,0.536629249,1.291500607,1.419684266,0.815757634,-0.362604448,-0.572641464,-0.462336995,-0.057918153,0.868505597,-0.514899697,-0.703483406,0.909319,0.4743
0.325190083,1.015668015,-0.8089319,0.724120636,-0.726221633,0.389175519,0.450789077,-0.725752001,0.964145341,-1.317701517,0.69942258,-0.868518669,-0.624315779,-0.362604448,0.031820623,-0.34880745,-0.946833444,-0.970862853,-0.572800679,-1.410159452,0.362105,0.0
-0.940133776,-0.904704894,0.62035646,-0.822984331,1.135688642,-0.682269242,-0.439714765,1.127119015,-1.005329996,1.463794632,-0.142435353,-0.347952501,1.386821228,0.685281895,-0.95721031,1.081664814,0.201028224,1.236219725,-0.078729303,0.210969623,5.9556758,4.1751
-0.881551851,-0.634094405,0.614955187,-0.3278122,0.229122046,-0.361532758,-0.222036048,0.234388701,-0.901331298,0.413007198,-1.041190188,-1.143103021,0.294351743,-0.362604448,-0.458459862,1.104370723,0.083519889,0.745289499,-0.210855773,-0.049051459,0.1828015,0.0
-0.667785012,-0.422551181,0.622218967,-0.942876754,0.813076438,-0.218659233,0.529944974,0.81913809,-0.673834147,0.629345787,0.225708719,0.756105415,1.237848117,0.620151728,0.678306752,0.139369593,-0.133406667,0.959192799,1.545686575,-0.01517508,2.648351,1.5459
-0.466588725,-0.608311914,0.606760154,-0.695259105,0.714991907,0.045566798,0.411211128,0.721058629,-0.322088552,0.679270077,-0.461276413,-0.58821381,0.195036335,-0.362604448,-0.036064367,1.104370723,0.10617847,1.008974596,-0.204479013,0.296200734,0.108389,0.0
-0.277234122,-0.737576589,0.608995163,0.082230836,0.425426578,-0.425253354,-0.222036048,0.428359347,-0.325005182,0.485120061,-0.696232631,-0.525288229,0.269522891,-0.362604448,-0.277170101,1.206547314,0.520725852,0.818397159,-0.353695201,-0.23034378,0.254123,0.0
0.254651568,1.650297689,-0.597164782,-0.032734501,-0.10512183,1.322084876,2.330741632,-0.101590121,-0.28708899,0.845684376,2.305520614,0.630254253,-0.549829223,0.685281895,0.381858086,-1.677103124,-1.142595996,-0.970660101,-0.756961512,-0.167374719,1.073571,0.5157
-0.502526268,-0.951801716,0.619983958,0.169823474,0.322962598,-0.605889866,-0.499081688,0.33820931,-0.98583024,0.536629249,-0.834019301,-0.937164757,-0.251883,-0.362604448,-0.729009991,1.138429587,0.326789047,0.869763455,-0.3218114,-0.926490116,5.010874,3.8414
-0.19533227,1.016698258,-0.654157516,0.494189962,-0.49975131,-0.382938896,-0.142880151,-0.494270457,-0.230214702,0.304837903,0.351604947,-0.82275461,1.933055971,-0.362604448,-0.106284548,0.275605047,0.16026286,-0.969412636,2.087966257,0.095936026,3.189619,2.3276
-0.96240414,-0.648080734,0.617376447,-0.075411028,-0.190265148,-0.630716073,-0.340769894,-0.190269451,-0.959239664,0.157334319,-1.29023519,-1.051574904,0.219865187,-0.362604448,-0.647938241,1.104370723,0.543439715,0.491849281,-0.177696621,0.060760549,4.393036,2.9339
-0.605054741,-0.632426393,0.617376447,-0.489174263,0.452915973,-0.083181849,0.450789077,0.452424199,-0.620209818,0.536629249,-0.440593829,-0.93144425,0.219865187,-0.362604448,-0.323429124,1.104370723,-0.224695604,0.867682578,-0.177696621,0.001937442,1.003612,0.0
0.481758514,-1.101922835,-0.820106946,0.703591112,-0.714025047,-0.404273917,-0.776127328,-0.708035691,2.329128248,-1.317701517,0.986592162,1.488330354,-0.798117742,-0.362604448,-0.203709471,-1.359220398,0.547946975,-0.969529179,-0.748799259,0.705998494,1.55251415,1.0182
0.658868374,-0.554422282,0.575283775,0.34227148,-0.161636383,-0.77123628,-1.037341788,-0.156808393,0.866646562,0.073046557,0.449737316,1.45400731,-1.195379373,-0.362604448,-0.57752798,0.377781637,0.83869844,0.409015018,-0.397057169,-0.267720765,1.707309,1.1952
-0.665531013,0.525272358,-0.403463988,1.270205989,-0.5316458,-0.665201225,-0.946312507,-0.528729973,-0.400837566,-0.668685749,-0.194944801,-0.182057789,1.138532709,-0.362604448,-0.748067405,0.627546635,0.583108996,-0.325063767,-0.21519197,-2.569961701,1.500393,0.68915
-0.773799172,-0.640011698,0.606760154,-0.799170083,0.912724277,-0.388108535,0.391422154,0.917459028,-0.715833621,1.178512975,-0.141010151,-0.210660325,1.386821228,0.685281895,-0.480737366,1.104370723,0.234103925,1.009434393,-0.078729303,0.253845873,1.417194,0.5239
-0.366041098,-0.855253231,0.606015151,-0.465770605,0.542945671,-0.741367251,-0.855283225,0.546086169,0.281653888,0.629345787,-0.176444887,1.511212383,0.269522891,-0.362604448,-0.891730989,0.162075502,0.561418986,0.960441224,-0.295029007,0.242558753,4.015957,3.0727
0.674860519,-0.641992935,-0.784719301,1.140869984,-0.940366874,-0.235460562,-0.518870662,-0.931531845,1.561325363,-1.317701517,1.071453418,-0.090529671,0.418496003,-0.362604448,-0.014356957,-0.848337447,0.195003755,-0.96943679,-0.685031657,0.164067086,0.858707,0.1338
-0.880865178,-0.790233452,0.626130233,-0.926909346,0.924426237,-0.353899561,1.182981124,0.92735462,-0.89374806,0.845684376,0.203357499,0.756105415,1.163361561,0.135867024,-0.313656091,0.332369819,0.052319623,1.174339282,0.410240664,0.512105387,1.615685,0.5273
-0.716615952,0.14025584,-0.376643878,-0.717051985,0.96256102,-0.811239445,-1.019531711,0.965288656,-0.595835124,1.927377323,1.210867247,1.62562253,2.18134449,3.273077521,-0.778608133,-1.132161309,0.031512793,-0.051644697,1.841058105,0.324523133,3.389545,2.5082
-0.715315682,-0.362110259,-0.715620268,-0.323341326,0.349471883,-0.830974339,-1.092750916,0.353408642,-1.083329019,1.927377323,1.911054705,1.728591662,-1.369181337,0.00947581,-0.84099266,-1.245690853,0.071761981,-0.969914887,-0.643710252,0.692877034,3.476349,2.4934
-0.639016038,-0.560309385,0.621846466,-0.538445121,0.418708578,0.330184185,1.182981124,0.423693944,-0.571460429,0.536629249,-0.348499372,-0.84563664,0.443324855,-0.362604448,-0.17683363,1.104370723,-0.22840548,0.867601075,-0.018277617,0.127457166,0.1836135,0.0
-0.318296017,-0.997426762,2.504282934,-1.85780923,2.054643987,-0.636825647,-0.558448611,2.055568509,-0.514586141,0.845684376,-2.209645638,-0.47952417,-0.251883,-0.362604448,-0.339310303,1.717430265,1.355023768,1.175534667,0.034777027,2.487430202,3.970865,2.1155
0.359016422,0.455215836,-0.611692342,1.79473534,-1.206924097,-0.554685816,-0.558448611,-1.200233913,-0.230214702,-0.506431807,-0.333450356,-0.662580405,1.659938599,0.685281895,0.016428096,0.264252092,0.744150174,-0.966174675,-0.050416488,0.027731746,1.512712,1.4329
-0.845753516,-0.389583405,0.615327689,-0.017405789,-0.338042359,-0.41728828,-0.162669126,-0.331729671,-0.878581583,-0.019669981,-0.978968319,-1.074456933,0.468153706,-0.362604448,-0.375226199,1.104370723,0.197912273,0.316093222,-0.210855773,-0.081072935,2.913691,1.9101
-0.868003009,-0.589744898,0.621846466,-0.643145696,0.6310028,-0.19519071,1.182981124,0.634559194,-0.839582071,1.00021194,-0.157785197,-0.365114023,1.386821228,0.685281895,-0.553095398,1.104370723,0.099352569,0.8680041,-0.018277617,0.185405439,3.132542703,2.3374
-0.966048268,-0.526949136,-0.77708302,0.628316189,-1.231185302,-0.726432736,-1.009637224,-1.223913985,-1.083329019,-0.23600857,-0.91875884,-1.085897948,-0.500171519,-0.362604448,-0.828450601,0.128016638,0.891495427,-0.970645166,-0.511583782,0.157818993,4.70352941,3.7287
